OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_15831	Fungi	NA	NA	NA	NA	NA	NA
OTU_10521	Fungi	NA	NA	NA	NA	NA	NA
OTU_981	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_980	Fungi	NA	NA	NA	NA	NA	NA
OTU_451	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU_10525	Fungi	NA	NA	NA	NA	NA	NA
OTU_14263	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola grisea
OTU_14262	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_14261	Fungi	NA	NA	NA	NA	NA	NA
OTU_450	Fungi	NA	NA	NA	NA	NA	NA
OTU_14267	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	NA
OTU_14266	Fungi	NA	NA	NA	NA	NA	NA
OTU_10298	Fungi	NA	NA	NA	NA	NA	NA
OTU_10299	Fungi	NA	NA	NA	NA	NA	NA
OTU_10296	Fungi	NA	NA	NA	NA	NA	NA
OTU_457	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	NA	NA
OTU_10294	Fungi	NA	NA	NA	NA	NA	NA
OTU_10295	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	NA
OTU_10292	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_10293	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Incertae_sedis	Chrysosporium	NA
OTU_10290	Fungi	NA	NA	NA	NA	NA	NA
OTU_984	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	NA	NA
OTU_6829	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_6828	Fungi	NA	NA	NA	NA	NA	NA
OTU_987	Fungi	NA	NA	NA	NA	NA	NA
OTU_6821	Fungi	NA	NA	NA	NA	NA	NA
OTU_6820	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia serialis
OTU_6823	Fungi	NA	NA	NA	NA	NA	NA
OTU_986	Fungi	NA	NA	NA	NA	NA	NA
OTU_6825	Fungi	NA	NA	NA	NA	NA	NA
OTU_6824	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU_6827	Fungi	NA	NA	NA	NA	NA	NA
OTU_6826	Fungi	NA	NA	NA	NA	NA	NA
OTU_2568	Fungi	NA	NA	NA	NA	NA	NA
OTU_2569	Fungi	NA	NA	NA	NA	NA	NA
OTU_11852	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	NA
OTU_2560	Fungi	NA	NA	NA	NA	NA	NA
OTU_2561	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	NA	NA
OTU_2562	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_2563	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	Thielavia terrestris
OTU_2564	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	NA	NA
OTU_2565	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_2566	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_2567	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	NA
OTU_7229	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe helianthi
OTU_15439	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa sp 
OTU_3749	Fungi	NA	NA	NA	NA	NA	NA
OTU_3748	Fungi	NA	NA	NA	NA	NA	NA
OTU_3747	Fungi	NA	NA	NA	NA	NA	NA
OTU_3746	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_3745	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
OTU_3744	Fungi	NA	NA	NA	NA	NA	NA
OTU_3743	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3742	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
OTU_3741	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_3740	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_8809	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU_13129	Fungi	NA	NA	NA	NA	NA	NA
OTU_13128	Fungi	NA	NA	NA	NA	NA	NA
OTU_13125	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU_10500	Fungi	NA	NA	NA	NA	NA	NA
OTU_13127	Fungi	NA	NA	NA	NA	NA	NA
OTU_13126	Fungi	NA	NA	NA	NA	NA	NA
OTU_13121	Fungi	NA	NA	NA	NA	NA	NA
OTU_13120	Fungi	NA	NA	NA	NA	NA	NA
OTU_13123	Fungi	NA	NA	NA	NA	NA	NA
OTU_13122	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU_1455	Fungi	NA	NA	NA	NA	NA	NA
OTU_1454	Fungi	NA	NA	NA	NA	NA	NA
OTU_1457	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita calyptroderma
OTU_1456	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_1451	Fungi	NA	NA	NA	NA	NA	NA
OTU_1450	Fungi	NA	NA	NA	NA	NA	NA
OTU_1453	Fungi	NA	NA	NA	NA	NA	NA
OTU_1452	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_7888	Fungi	NA	NA	NA	NA	NA	NA
OTU_7889	Fungi	NA	NA	NA	NA	NA	NA
OTU_12296	Fungi	NA	NA	NA	NA	NA	NA
OTU_12297	Fungi	NA	NA	NA	NA	NA	NA
OTU_1459	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	Olpidium brassicae
OTU_1458	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_12292	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	NA
OTU_12293	Fungi	NA	NA	NA	NA	NA	NA
OTU_8808	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_10838	Fungi	NA	NA	NA	NA	NA	NA
OTU_10125	Fungi	NA	NA	NA	NA	NA	NA
OTU_578	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_579	Fungi	NA	NA	NA	NA	NA	NA
OTU_14849	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_14848	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU_574	Fungi	NA	NA	NA	NA	NA	NA
OTU_575	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	Lipomyces starkeyi
OTU_576	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_577	Fungi	NA	NA	NA	NA	NA	NA
OTU_570	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis	Thielaviopsis basicola
OTU_571	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	Dactylonectria macrodidyma
OTU_572	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_573	Fungi	NA	NA	NA	NA	NA	NA
OTU_7518	Fungi	NA	NA	NA	NA	NA	NA
OTU_13929	Fungi	NA	NA	NA	NA	NA	NA
OTU_12470	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces symmetricus
OTU_12471	Fungi	NA	NA	NA	NA	NA	NA
OTU_12472	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_12473	Fungi	NA	NA	NA	NA	NA	NA
OTU_12474	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_12475	Fungi	NA	NA	NA	NA	NA	NA
OTU_12476	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_12477	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
OTU_12478	Fungi	NA	NA	NA	NA	NA	NA
OTU_12479	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_318	Fungi	NA	NA	NA	NA	NA	NA
OTU_4643	Fungi	NA	NA	NA	NA	NA	NA
OTU_8689	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_8688	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius sp 
OTU_4642	Fungi	NA	NA	NA	NA	NA	NA
OTU_310	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brasilianum
OTU_311	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
OTU_312	Fungi	NA	NA	NA	NA	NA	NA
OTU_313	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita calyptroderma
OTU_314	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
OTU_4317	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces dolichospermus
OTU_316	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_317	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	NA	NA
OTU_4640	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
OTU_14525	Fungi	NA	NA	NA	NA	NA	NA
OTU_4647	Fungi	NA	NA	NA	NA	NA	NA
OTU_8805	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Ascobolus sp 
OTU_4646	Fungi	NA	NA	NA	NA	NA	NA
OTU_4210	Fungi	NA	NA	NA	NA	NA	NA
OTU_4211	Fungi	NA	NA	NA	NA	NA	NA
OTU_4212	Fungi	NA	NA	NA	NA	NA	NA
OTU_4213	Fungi	NA	NA	NA	NA	NA	NA
OTU_4214	Fungi	NA	NA	NA	NA	NA	NA
OTU_4645	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
OTU_4216	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium oxalicum
OTU_4217	Fungi	NA	NA	NA	NA	NA	NA
OTU_4218	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU_4219	Fungi	NA	NA	NA	NA	NA	NA
OTU_9628	Fungi	NA	NA	NA	NA	NA	NA
OTU_4644	Fungi	Rozellomycota	Incertae_sedis	Gs02	NA	NA	NA
OTU_14523	Fungi	NA	NA	NA	NA	NA	NA
OTU_2906	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU_2907	Fungi	NA	NA	NA	NA	NA	NA
OTU_2904	Fungi	NA	NA	NA	NA	NA	NA
OTU_2905	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium macerans
OTU_2902	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma sp 
OTU_2903	Fungi	NA	NA	NA	NA	NA	NA
OTU_2900	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera unica
OTU_2901	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeria	Tetraplosphaeria nagasakiensis
OTU_8539	Fungi	NA	NA	NA	NA	NA	NA
OTU_8538	Fungi	NA	NA	NA	NA	NA	NA
OTU_2908	Fungi	NA	NA	NA	NA	NA	NA
OTU_2909	Fungi	NA	NA	NA	NA	NA	NA
OTU_13659	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA
OTU_9486	Fungi	NA	NA	NA	NA	NA	NA
OTU_9487	Fungi	NA	NA	NA	NA	NA	NA
OTU_9484	Fungi	NA	NA	NA	NA	NA	NA
OTU_7003	Fungi	NA	NA	NA	NA	NA	NA
OTU_9482	Fungi	NA	NA	NA	NA	NA	NA
OTU_9483	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_9480	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU_9481	Fungi	NA	NA	NA	NA	NA	NA
OTU_9958	Fungi	NA	NA	NA	NA	NA	NA
OTU_9959	Fungi	NA	NA	NA	NA	NA	NA
OTU_9488	Fungi	NA	NA	NA	NA	NA	NA
OTU_9489	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU_7006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus cesatii
OTU_7007	Fungi	NA	NA	NA	NA	NA	NA
OTU_15465	Fungi	NA	NA	NA	NA	NA	NA
OTU_7008	Fungi	NA	NA	NA	NA	NA	NA
OTU_13928	Fungi	NA	NA	NA	NA	NA	NA
OTU_5109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia sp 
OTU_5108	Fungi	NA	NA	NA	NA	NA	NA
OTU_5107	Fungi	NA	NA	NA	NA	NA	NA
OTU_5106	Fungi	NA	NA	NA	NA	NA	NA
OTU_5105	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia radula
OTU_5104	Fungi	NA	NA	NA	NA	NA	NA
OTU_5103	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_5102	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_5101	Fungi	NA	NA	NA	NA	NA	NA
OTU_5100	Fungi	NA	NA	NA	NA	NA	NA
OTU_7555	Fungi	NA	NA	NA	NA	NA	NA
OTU_7552	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_9365	Fungi	NA	NA	NA	NA	NA	NA
OTU_7553	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_9364	Fungi	NA	NA	NA	NA	NA	NA
OTU_7550	Fungi	NA	NA	NA	NA	NA	NA
OTU_7551	Fungi	NA	NA	NA	NA	NA	NA
OTU_8603	Fungi	NA	NA	NA	NA	NA	NA
OTU_6127	Fungi	NA	NA	NA	NA	NA	NA
OTU_11178	Fungi	NA	NA	NA	NA	NA	NA
OTU_11179	Fungi	NA	NA	NA	NA	NA	NA
OTU_8602	Fungi	NA	NA	NA	NA	NA	NA
OTU_11174	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_11175	Fungi	NA	NA	NA	NA	NA	NA
OTU_11176	Fungi	NA	NA	NA	NA	NA	NA
OTU_11177	Fungi	Ascomycota	Sordariomycetes	Branch06	NA	NA	NA
OTU_11170	Fungi	NA	NA	NA	NA	NA	NA
OTU_8601	Fungi	NA	NA	NA	NA	NA	NA
OTU_11172	Fungi	NA	NA	NA	NA	NA	NA
OTU_11173	Fungi	NA	NA	NA	NA	NA	NA
OTU_14527	Fungi	NA	NA	NA	NA	NA	NA
OTU_8600	Fungi	NA	NA	NA	NA	NA	NA
OTU_8607	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_13682	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_8606	Fungi	NA	NA	NA	NA	NA	NA
OTU_5613	Fungi	Ascomycota	Sordariomycetes	Branch06	NA	NA	NA
OTU_8605	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_5612	Fungi	NA	NA	NA	NA	NA	NA
OTU_8604	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Sphaerellopsis	Sphaerellopsis filum
OTU_5611	Fungi	NA	NA	NA	NA	NA	NA
OTU_1507	Fungi	NA	NA	NA	NA	NA	NA
OTU_5610	Fungi	NA	NA	NA	NA	NA	NA
OTU_9369	Fungi	NA	NA	NA	NA	NA	NA
OTU_13658	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA
OTU_1506	Fungi	NA	NA	NA	NA	NA	NA
OTU_5617	Fungi	NA	NA	NA	NA	NA	NA
OTU_9368	Fungi	NA	NA	NA	NA	NA	NA
OTU_2702	Fungi	NA	NA	NA	NA	NA	NA
OTU_5616	Fungi	NA	NA	NA	NA	NA	NA
OTU_2703	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	NA
OTU_5615	Fungi	NA	NA	NA	NA	NA	NA
OTU_14046	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU_2704	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_5614	Fungi	NA	NA	NA	NA	NA	NA
OTU_2705	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma dioscoreae
OTU_14437	Fungi	NA	NA	NA	NA	NA	NA
OTU_2706	Fungi	NA	NA	NA	NA	NA	NA
OTU_2707	Fungi	NA	NA	NA	NA	NA	NA
OTU_1330	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	NA	NA
OTU_1331	Fungi	NA	NA	NA	NA	NA	NA
OTU_1332	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU_1333	Fungi	NA	NA	NA	NA	NA	NA
OTU_1334	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp 
OTU_1335	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
OTU_1336	Fungi	NA	NA	NA	NA	NA	NA
OTU_1337	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	NA	NA	NA
OTU_1338	Fungi	NA	NA	NA	NA	NA	NA
OTU_1339	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_6108	Fungi	NA	NA	NA	NA	NA	NA
OTU_6109	Fungi	NA	NA	NA	NA	NA	NA
OTU_5811	Fungi	NA	NA	NA	NA	NA	NA
OTU_5810	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	NA
OTU_5813	Fungi	NA	NA	NA	NA	NA	NA
OTU_5812	Fungi	NA	NA	NA	NA	NA	NA
OTU_5815	Fungi	NA	NA	NA	NA	NA	NA
OTU_5814	Fungi	NA	NA	NA	NA	NA	NA
OTU_5817	Fungi	NA	NA	NA	NA	NA	NA
OTU_5816	Fungi	NA	NA	NA	NA	NA	NA
OTU_5819	Fungi	NA	NA	NA	NA	NA	NA
OTU_5818	Fungi	NA	NA	NA	NA	NA	NA
OTU_6834	Fungi	NA	NA	NA	NA	NA	NA
OTU_13297	Fungi	NA	NA	NA	NA	NA	NA
OTU_6835	Fungi	NA	NA	NA	NA	NA	NA
OTU_6373	Fungi	NA	NA	NA	NA	NA	NA
OTU_6832	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria mellea
OTU_6833	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_8922	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria sp 
OTU_6830	Fungi	NA	NA	NA	NA	NA	NA
OTU_14995	Fungi	Ascomycota	Sordariomycetes	Diaporthales	NA	NA	NA
OTU_6831	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_9962	Fungi	NA	NA	NA	NA	NA	NA
OTU_15417	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_15416	Fungi	NA	NA	NA	NA	NA	NA
OTU_15415	Fungi	NA	NA	NA	NA	NA	NA
OTU_15414	Fungi	NA	NA	NA	NA	NA	NA
OTU_15413	Fungi	NA	NA	NA	NA	NA	NA
OTU_6372	Fungi	NA	NA	NA	NA	NA	NA
OTU_15411	Fungi	NA	NA	NA	NA	NA	NA
OTU_15410	Fungi	NA	NA	NA	NA	NA	NA
OTU_15419	Fungi	NA	NA	NA	NA	NA	NA
OTU_15418	Fungi	NA	NA	NA	NA	NA	NA
OTU_10335	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	NA
OTU_8923	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_10337	Fungi	NA	NA	NA	NA	NA	NA
OTU_10046	Fungi	NA	NA	NA	NA	NA	NA
OTU_10331	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina mirabilis
OTU_10330	Fungi	NA	NA	NA	NA	NA	NA
OTU_10333	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Incertae_sedis	Peniophorella	Peniophorella pallida
OTU_10332	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	NA
OTU_10339	Fungi	NA	NA	NA	NA	NA	NA
OTU_10338	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	Dissoconium proteae
OTU_10629	Fungi	NA	NA	NA	NA	NA	NA
OTU_7302	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_15815	Fungi	NA	NA	NA	NA	NA	NA
OTU_6269	Fungi	NA	NA	NA	NA	NA	NA
OTU_8920	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Postia	Postia caesia
OTU_15679	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	Dactylonectria macrodidyma
OTU_15678	Fungi	NA	NA	NA	NA	NA	NA
OTU_15673	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU_15672	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Amandinea	Amandinea punctata
OTU_15671	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_15670	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_15677	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_15676	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_15675	Fungi	NA	NA	NA	NA	NA	NA
OTU_15674	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus collinsoniae
OTU_2353	Fungi	NA	NA	NA	NA	NA	NA
OTU_2352	Fungi	NA	NA	NA	NA	NA	NA
OTU_2351	Fungi	NA	NA	NA	NA	NA	NA
OTU_2350	Fungi	NA	NA	NA	NA	NA	NA
OTU_2357	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU_2356	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU_2355	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	NA	NA
OTU_2354	Fungi	NA	NA	NA	NA	NA	NA
OTU_2359	Fungi	NA	NA	NA	NA	NA	NA
OTU_2358	Fungi	NA	NA	NA	NA	NA	NA
OTU_8285	Fungi	NA	NA	NA	NA	NA	NA
OTU_3084	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	NA	NA
OTU_3085	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_3086	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_3087	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita calyptroderma
OTU_3080	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3081	Fungi	NA	NA	NA	NA	NA	NA
OTU_3082	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia floccosa
OTU_3083	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	NA	NA
OTU_8283	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_3088	Fungi	NA	NA	NA	NA	NA	NA
OTU_3089	Fungi	NA	NA	NA	NA	NA	NA
OTU_8058	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis atramentaria
OTU_8059	Fungi	NA	NA	NA	NA	NA	NA
OTU_8281	Fungi	NA	NA	NA	NA	NA	NA
OTU_8280	Fungi	NA	NA	NA	NA	NA	NA
OTU_2689	Fungi	NA	NA	NA	NA	NA	NA
OTU_2688	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium capitatum
OTU_12215	Fungi	NA	NA	NA	NA	NA	NA
OTU_2681	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU_2680	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
OTU_2683	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_2682	Fungi	NA	NA	NA	NA	NA	NA
OTU_2685	Fungi	NA	NA	NA	NA	NA	NA
OTU_2684	Fungi	NA	NA	NA	NA	NA	NA
OTU_2687	Fungi	NA	NA	NA	NA	NA	NA
OTU_2686	Fungi	NA	NA	NA	NA	NA	NA
OTU_2177	Fungi	NA	NA	NA	NA	NA	NA
OTU_2176	Fungi	NA	NA	NA	NA	NA	NA
OTU_2175	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_2174	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU_2173	Fungi	NA	NA	NA	NA	NA	NA
OTU_2172	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
OTU_2171	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
OTU_2170	Fungi	NA	NA	NA	NA	NA	NA
OTU_8927	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
OTU_2179	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA
OTU_2178	Fungi	NA	NA	NA	NA	NA	NA
OTU_13828	Fungi	NA	NA	NA	NA	NA	NA
OTU_13829	Fungi	NA	NA	NA	NA	NA	NA
OTU_12744	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella paraensis
OTU_13820	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_13821	Fungi	NA	NA	NA	NA	NA	NA
OTU_13822	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_12745	Fungi	NA	NA	NA	NA	NA	NA
OTU_13824	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU_13825	Fungi	NA	NA	NA	NA	NA	NA
OTU_13826	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina flavorubra
OTU_13827	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU_13613	Fungi	NA	NA	NA	NA	NA	NA
OTU_4689	Fungi	NA	NA	NA	NA	NA	NA
